"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"KERX","Keryx Biopharmaceuticals, Inc.","6.95","825314105.45","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kerx",
"KINS","Kingstone Companies, Inc","15.35","163178052.2","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kins",
"KWEB","KraneShares CSI China Internet ETF","58.24","198016000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kweb",
"LSBK","Lake Shore Bancorp, Inc.","15.8","96416687.6","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbk",
"LAKE","Lakeland Industries, Inc.","13.95","112052663.55","n/a","United States","1986","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/lake",
"LCUT","Lifetime Brands, Inc.","17.8","263412232","n/a","United States","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut",
"LPSN","LivePerson, Inc.","13.85","815771010.9","n/a","United States","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/lpsn",
"LTEA","Long Island Iced Tea Corp.","2.1439","19513936.4486","n/a","United States","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/ltea",
"LORL","Loral Space and Communications, Inc.","48.15","1489411960.65","n/a","United States","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lorl",
"MACQ","M I Acquisitions, Inc.","10.2","71999178.6","n/a","United States","2016","Finance","Business Services","http://www.nasdaq.com/symbol/macq",
"MACQU","M I Acquisitions, Inc.","10.48","0","n/a","United States","2016","n/a","n/a","http://www.nasdaq.com/symbol/macqu",
"MACQW","M I Acquisitions, Inc.","0.35","0","n/a","United States","2016","Finance","Business Services","http://www.nasdaq.com/symbol/macqw",
"MIII","M III Acquisition Corp.","9.85","189218500","n/a","United States","2016","Finance","Business Services","http://www.nasdaq.com/symbol/miii",
"MIIIU","M III Acquisition Corp.","10.31","0","n/a","United States","2016","Finance","Business Services","http://www.nasdaq.com/symbol/miiiu",
"MIIIW","M III Acquisition Corp.","0.5","0","n/a","United States","2016","Finance","Business Services","http://www.nasdaq.com/symbol/miiiw",
"LOAN","Manhattan Bridge Capital, Inc","5.9","47801410.6","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/loan",
"MKTX","MarketAxess Holdings, Inc.","182.5","6850516187.5","n/a","United States","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mktx",
"MFIN","Medallion Financial Corp.","2.17","52679024.16","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mfin",
"MFINL","Medallion Financial Corp.","24.4","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mfinl",
"MDSO","Medidata Solutions, Inc.","76.49","4474995895.74","n/a","United States","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdso",
"MSON","MISONIX, Inc.","9.95","93103801.7","n/a","United States","1992","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/mson",
"MNRO","Monro, Inc. ","52.35","1713107891.4","n/a","United States","1991","Consumer Services","Automotive Aftermarket","http://www.nasdaq.com/symbol/mnro",
"MTFB","Motif Bio plc","9.1","89127775.1","n/a","United States","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mtfb",
