"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"MSI","Motorola Solutions, Inc.","84.29","13710067898.08","n/a","United States","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/msi",
"NCI","Navigant Consulting, Inc.","16.43","767781556.38","n/a","United States","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/nci",
"NAV","Navistar International Corporation","41.33","4057910209.45","n/a","United States","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav",
"NAV^D","Navistar International Corporation","13.67","0","n/a","United States","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav^d",
"NVG","Nuveen AMT-Free Municipal Credit Income Fund","15.58","3155774104.1","n/a","United States","2002","n/a","n/a","http://www.nasdaq.com/symbol/nvg",
"NUV","Nuveen AMT-Free Municipal Value Fund","10.26","2122542106.74","n/a","United States","1987","n/a","n/a","http://www.nasdaq.com/symbol/nuv",
"NUW","Nuveen AMT-Free Municipal Value Fund","17.33","257322633.36","n/a","United States","2009","n/a","n/a","http://www.nasdaq.com/symbol/nuw",
"NEA","Nuveen AMT-Free Quality Municipal Income Fund","13.89","3649963459.83","n/a","United States","2002","n/a","n/a","http://www.nasdaq.com/symbol/nea",
"NAZ","Nuveen Arizona Quality Municipal Income Fund","14.62","170505252.92","n/a","United States","1992","n/a","n/a","http://www.nasdaq.com/symbol/naz",
"NKX","Nuveen California AMT-Free Quality Municipal Income Fund","15.76","752315073.28","n/a","United States","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkx",
"NCA","Nuveen California Municipal Value Fund, Inc.","10.59","295406175.57","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nca",
"NAC","Nuveen California Quality Municipal Income Fund","15.14","2196890593.26","n/a","United States","1999","n/a","n/a","http://www.nasdaq.com/symbol/nac",
"NTC","Nuveen Connecticut Quality Municipal Income Fund","12.2","177314507.2","n/a","United States","1993","n/a","n/a","http://www.nasdaq.com/symbol/ntc",
"JCO","Nuveen Credit Opportunities 2022 Target Term Fund","9.93","0","n/a","United States","2017","n/a","n/a","http://www.nasdaq.com/symbol/jco",
"NKG","Nuveen Georgia Quality Municipal Income Fund ","12.97","136824589.61","n/a","United States","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkg",
"JGH","Nuveen Global High Income Fund","17.32","402379539","n/a","United States","2014","n/a","n/a","http://www.nasdaq.com/symbol/jgh",
"JHD","Nuveen High Income December 2019 Target Term Fund","10.15","274700919.5","n/a","United States","2016","n/a","n/a","http://www.nasdaq.com/symbol/jhd",
"NXC","Nuveen Insured California Select Tax-Free Income Portfolio","15.45","97155301.05","n/a","United States","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxc",
"NXN","Nuveen Insured New York Select Tax-Free Income Portfolio","13.82","54242048.9","n/a","United States","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxn",
"NID","Nuveen Intermediate Duration Municipal Term Fund","13.45","630934927","n/a","United States","2012","n/a","n/a","http://www.nasdaq.com/symbol/nid",
"NMY","Nuveen Maryland Quality Municipal Income Fund","12.97","303169392.08","n/a","United States","1993","n/a","n/a","http://www.nasdaq.com/symbol/nmy",
"NMT","Nuveen Massachusetts Municipal Income Fund","14.33","133959132.8","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmt",
"NUM","Nuveen Michigan Quality Municipal Income Fund","13.79","286982131.73","n/a","United States","1991","n/a","n/a","http://www.nasdaq.com/symbol/num",
"NMS","Nuveen Minnesota Quality Municipal Income Fund","15.3","87218598.6","n/a","United States","2014","n/a","n/a","http://www.nasdaq.com/symbol/nms",
"NOM","Nuveen Missouri Quality Municipal Income Fund","15.4899","36271784.9259","n/a","United States","1993","n/a","n/a","http://www.nasdaq.com/symbol/nom",
"NHA","Nuveen Municipal 2021 Target Term Fund","10.0996","87053855.686","n/a","United States","2016","n/a","n/a","http://www.nasdaq.com/symbol/nha",
"NZF","Nuveen Municipal Credit Income Fund","15.25","2167420066.5","n/a","United States","2007","n/a","n/a","http://www.nasdaq.com/symbol/nzf",
"NMZ","Nuveen Municipal High Income Opportunity Fund","13.58","846041007.28","n/a","United States","2003","n/a","n/a","http://www.nasdaq.com/symbol/nmz",
"NMI","Nuveen Municipal Income Fund, Inc.","11.607","97951020.327","n/a","United States","1988","n/a","n/a","http://www.nasdaq.com/symbol/nmi",
"NXJ","Nuveen New Jersey Quality Municipal Income Fund","13.89","591501191.31","n/a","United States","2001","n/a","n/a","http://www.nasdaq.com/symbol/nxj",
"NRK","Nuveen New York AMT-Free Quality Municipal","13.24","1160068992.96","n/a","United States","2002","n/a","n/a","http://www.nasdaq.com/symbol/nrk",
"NNY","Nuveen New York Municipal Value Fund, Inc.","10.21","155273588.11","n/a","United States","1988","n/a","n/a","http://www.nasdaq.com/symbol/nny",
"NAN","Nuveen New York Quality Municipal Income Fund","14.23","442930749.58","n/a","United States","1999","n/a","n/a","http://www.nasdaq.com/symbol/nan",
"NNC","Nuveen North Carolina Quality Municipal Income Fd","13.4","220008007.2","n/a","United States","1993","n/a","n/a","http://www.nasdaq.com/symbol/nnc",
"NUO","Nuveen Ohio Quality Municipal Income Fund","15.08","279311081.4","n/a","United States","1991","n/a","n/a","http://www.nasdaq.com/symbol/nuo",
"NQP","Nuveen Pennsylvania Quality Municipal Income Fund","13.61","513843386.01","n/a","United States","1991","n/a","n/a","http://www.nasdaq.com/symbol/nqp",
"JPT","Nuveen Preferred and Income 2022 Term Fund","25.213","172042216.576","n/a","United States","2017","n/a","n/a","http://www.nasdaq.com/symbol/jpt",
"NAD","Nuveen Quality Municipal Income Fund","14.24","2874803482.08","n/a","United States","1999","n/a","n/a","http://www.nasdaq.com/symbol/nad",
"JRI","Nuveen Real Asset Income and Growth Fund","17.8","491859924","n/a","United States","2012","n/a","n/a","http://www.nasdaq.com/symbol/jri",
"JRS","Nuveen Real Estate Fund","11.01","318106105.71","n/a","United States","2001","n/a","n/a","http://www.nasdaq.com/symbol/jrs",
"BXMX","Nuveen S&P 500 Buy-Write Income Fund","13.66","1414555139.34","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bxmx",
"NIM","Nuveen Select Maturities Municipal Fund","10.43","129805136.09","n/a","United States","1992","n/a","n/a","http://www.nasdaq.com/symbol/nim",
"NXP","Nuveen Select Tax Free Income Portfolio","14.94","247560431.4","n/a","United States","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxp",
"NXQ","Nuveen Select Tax Free Income Portfolio II","14.14","250472099.78","n/a","United States","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxq",
"NXR","Nuveen Select Tax Free Income Portfolio III","15.15","197640234","n/a","United States","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxr",
"NSL","Nuveen Senior Income Fund","6.63","256063011.36","n/a","United States","1999","n/a","n/a","http://www.nasdaq.com/symbol/nsl",
"JSD","Nuveen Short Duration Credit Opportunities Fund","17.26","174250884.48","n/a","United States","2011","n/a","n/a","http://www.nasdaq.com/symbol/jsd",
"NTX","Nuveen Texas Quality Municipal Income Fund","14.49","145294272.9","n/a","United States","1991","n/a","n/a","http://www.nasdaq.com/symbol/ntx",
"NPV","Nuveen Virginia Quality Municipal Income Fund","13.16","236001530.52","n/a","United States","1993","n/a","n/a","http://www.nasdaq.com/symbol/npv",
"ODC","Oil-Dri Corporation Of America","46.31","337904017.77","n/a","United States","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/odc",
